evid	ra	dec	LD	mag
47815.000000	267.000000	52.300000	174.000000	-17.459069
47816.000000	115.800000	10.300000	192.000000	-20.276893
47817.000000	201.300000	53.000000	207.000000	-18.642102
47818.000000	154.400000	24.700000	192.000000	-17.638223
47819.000000	26.100000	39.000000	217.000000	-20.321150
47820.000000	158.800000	4.100000	133.000000	-17.016022
47821.000000	47.700000	-23.200000	204.000000	-19.976021
47822.000000	351.100000	1.500000	128.000000	-20.348291
47823.000000	220.500000	24.400000	175.000000	-22.405610
47824.000000	104.500000	14.900000	167.000000	-22.385181
47825.000000	179.000000	59.300000	191.000000	-18.142558
47826.000000	341.600000	-12.700000	198.000000	-17.114299
47827.000000	236.300000	-67.400000	132.000000	-21.274439
47828.000000	40.600000	-54.400000	180.000000	-17.035292
47829.000000	334.000000	65.700000	144.000000	-18.669884
47830.000000	210.400000	-2.200000	188.000000	-18.271147
47831.000000	97.400000	-76.200000	191.000000	-17.403163
47832.000000	144.700000	1.300000	56.000000	-20.345355
47833.000000	150.600000	-11.900000	199.000000	-17.294176
47834.000000	188.700000	-2.200000	185.000000	-22.214418
47835.000000	123.400000	-44.300000	206.000000	-17.886558
47836.000000	271.700000	12.300000	195.000000	-20.430414
47837.000000	126.300000	33.100000	84.000000	-18.665981
47838.000000	305.400000	-12.800000	146.000000	-19.553795
47839.000000	329.400000	69.700000	155.000000	-19.343633
47840.000000	142.500000	58.100000	161.000000	-18.854723
47841.000000	134.000000	-30.000000	199.000000	-19.055054
47842.000000	111.200000	21.600000	214.000000	-18.375580
47843.000000	150.000000	-18.300000	219.000000	-20.288394
47844.000000	19.300000	40.900000	216.000000	-18.200089
47845.000000	71.400000	32.100000	144.000000	-20.227715
47846.000000	344.200000	68.400000	22.000000	-20.027628
47847.000000	318.900000	3.700000	178.000000	-21.053086
47848.000000	311.300000	21.900000	198.000000	-19.408367
47849.000000	79.500000	26.800000	211.000000	-20.314117
47850.000000	161.400000	14.600000	130.000000	-21.295511
47851.000000	140.100000	-47.900000	174.000000	-20.944460
47852.000000	157.500000	76.200000	173.000000	-18.512818
47853.000000	184.000000	-30.000000	98.000000	-18.022751
47854.000000	173.400000	47.700000	175.000000	-18.847714
47855.000000	53.000000	-54.200000	203.000000	-17.826108
47856.000000	280.400000	-43.600000	176.000000	-17.016793
47857.000000	156.000000	58.800000	111.000000	-17.406333
47858.000000	46.200000	-20.400000	205.000000	-19.651963
47859.000000	355.900000	16.200000	216.000000	-17.083567
47860.000000	71.700000	-39.100000	191.000000	-17.362205
47861.000000	23.500000	60.300000	189.000000	-18.773218
47862.000000	327.800000	25.700000	150.000000	-19.845332
47863.000000	42.900000	52.800000	141.000000	-17.453893
47864.000000	182.200000	24.500000	204.000000	-17.875642
47865.000000	222.900000	26.200000	109.000000	-20.497994
47866.000000	115.600000	-73.500000	153.000000	-17.877180
47867.000000	6.400000	-37.000000	120.000000	-18.133087
47868.000000	298.500000	49.400000	172.000000	-18.317041
47869.000000	149.700000	19.000000	195.000000	-21.276522
47870.000000	234.200000	-37.800000	99.000000	-18.842304
47871.000000	23.300000	6.600000	170.000000	-17.141627
47872.000000	47.200000	-50.800000	198.000000	-19.159464
47873.000000	343.000000	-23.900000	154.000000	-18.229731
47874.000000	6.400000	3.900000	152.000000	-17.359370
47875.000000	171.100000	2.600000	140.000000	-18.205291
47876.000000	280.200000	22.300000	212.000000	-18.277419
47877.000000	124.700000	-53.500000	165.000000	-19.690081
47878.000000	0.400000	-69.900000	204.000000	-19.434268
47879.000000	14.900000	76.600000	85.000000	-20.577434
47880.000000	157.600000	-19.800000	181.000000	-20.027754
47881.000000	163.200000	-48.200000	129.000000	-18.029333
47882.000000	215.000000	7.800000	155.000000	-19.774325
47883.000000	161.100000	-38.900000	203.000000	-19.667169
47884.000000	6.100000	69.700000	213.000000	-21.448575
47885.000000	59.500000	-5.400000	153.000000	-20.700445
47886.000000	337.400000	42.000000	189.000000	-18.283928
47887.000000	226.200000	30.700000	158.000000	-17.609042
47888.000000	80.500000	6.700000	180.000000	-18.862495
47889.000000	182.000000	55.000000	192.000000	-19.899024
47890.000000	199.600000	35.800000	123.000000	-19.821585
47891.000000	290.200000	70.000000	175.000000	-17.947642
47892.000000	249.000000	49.000000	211.000000	-17.349233
47893.000000	273.300000	-61.800000	183.000000	-19.386882
47894.000000	325.800000	20.100000	181.000000	-17.298693
47895.000000	234.800000	69.300000	143.000000	-21.730685
47896.000000	66.700000	66.100000	213.000000	-17.236411
47897.000000	339.800000	14.800000	121.000000	-17.946499
47898.000000	229.500000	-12.400000	190.000000	-18.770040
47899.000000	204.900000	-20.100000	210.000000	-19.158996
47900.000000	42.300000	-4.400000	216.000000	-20.108246
47901.000000	83.700000	14.600000	198.000000	-17.318874
47902.000000	274.600000	-10.600000	125.000000	-17.622166
47903.000000	36.000000	-46.600000	193.000000	-17.342438
47904.000000	123.400000	5.500000	191.000000	-19.412238
47905.000000	341.200000	37.000000	219.000000	-18.467404
47906.000000	165.300000	46.800000	208.000000	-17.116276
47907.000000	188.800000	47.400000	193.000000	-18.845778
47908.000000	339.800000	-17.300000	201.000000	-17.523343
47909.000000	156.500000	-16.800000	187.000000	-18.778666
47910.000000	302.400000	19.600000	209.000000	-18.059728
47911.000000	318.100000	72.700000	216.000000	-19.564051
47912.000000	220.800000	-26.200000	154.000000	-17.499778
47913.000000	145.200000	-30.500000	206.000000	-19.204118
47914.000000	329.600000	-46.400000	54.000000	-19.018382
47915.000000	213.800000	29.200000	206.000000	-17.720848
47916.000000	321.300000	31.500000	215.000000	-17.119757
47917.000000	26.200000	-31.600000	150.000000	-17.649301
47918.000000	251.500000	27.200000	159.000000	-17.426987
47919.000000	3.800000	-3.900000	175.000000	-18.538243
47920.000000	357.100000	38.700000	217.000000	-18.058549
47921.000000	39.800000	82.600000	198.000000	-19.417894
47922.000000	193.500000	-31.000000	172.000000	-19.493243
47923.000000	241.600000	25.300000	202.000000	-19.207701
47924.000000	305.300000	25.600000	181.000000	-18.848490
47925.000000	155.900000	-2.000000	166.000000	-20.309024
47926.000000	300.300000	-34.100000	215.000000	-21.227918
47927.000000	332.500000	-14.300000	123.000000	-21.448193
47928.000000	46.800000	-15.900000	218.000000	-19.191125
47929.000000	241.800000	-13.900000	160.000000	-19.998884
47930.000000	206.300000	13.100000	211.000000	-21.622370
47931.000000	171.700000	54.000000	89.000000	-21.249428
47932.000000	253.900000	-41.200000	201.000000	-17.985474
47933.000000	109.900000	-54.800000	204.000000	-17.299627
47934.000000	235.800000	4.300000	114.000000	-18.211587
47935.000000	311.900000	-49.700000	144.000000	-17.914879
47936.000000	170.800000	35.700000	200.000000	-17.489239
47937.000000	331.000000	-32.200000	205.000000	-18.990597
47938.000000	80.100000	-5.000000	193.000000	-18.482134
47939.000000	224.100000	64.000000	141.000000	-21.339232
47940.000000	115.200000	-47.100000	211.000000	-17.665957
47941.000000	69.500000	-0.600000	204.000000	-20.745736
47942.000000	188.200000	63.600000	203.000000	-20.189662
47943.000000	34.200000	-65.600000	113.000000	-21.016676
47944.000000	158.700000	34.300000	204.000000	-20.215341
47945.000000	265.600000	9.500000	80.000000	-20.859947
47946.000000	122.700000	36.000000	184.000000	-20.733345
47947.000000	110.200000	14.400000	129.000000	-17.509957
47948.000000	300.100000	-55.700000	147.000000	-17.331636
47949.000000	322.300000	-37.500000	159.000000	-19.063951
47950.000000	29.900000	78.300000	121.000000	-19.623170
47951.000000	212.400000	28.700000	146.000000	-17.908212
47952.000000	195.700000	-12.400000	159.000000	-19.297668
47953.000000	95.000000	36.300000	187.000000	-17.282613
47954.000000	324.300000	-6.500000	213.000000	-17.008536
47955.000000	18.000000	-26.000000	177.000000	-19.283434
47956.000000	217.600000	-34.600000	143.000000	-18.657004
47957.000000	237.800000	73.400000	113.000000	-20.125046
47958.000000	208.400000	19.000000	88.000000	-18.329153
47959.000000	273.700000	-0.100000	197.000000	-17.175997
47960.000000	1.700000	-58.900000	198.000000	-20.836330
47961.000000	1.600000	47.800000	181.000000	-18.905046
47962.000000	253.800000	34.000000	109.000000	-18.348033
47963.000000	269.600000	45.600000	77.000000	-20.045029
47964.000000	114.600000	3.900000	183.000000	-19.463481
47965.000000	168.800000	42.600000	56.000000	-17.053092
47966.000000	157.000000	-52.000000	154.000000	-17.664735
47967.000000	27.200000	43.700000	110.000000	-18.237411
47968.000000	353.000000	48.500000	218.000000	-19.578717
47969.000000	127.600000	27.800000	108.000000	-18.399575
47970.000000	327.100000	48.300000	135.000000	-19.130820
47971.000000	350.700000	25.100000	196.000000	-17.484861
47972.000000	138.300000	-2.800000	217.000000	-18.831315
47973.000000	203.500000	-23.000000	154.000000	-20.882927
47974.000000	115.600000	4.800000	216.000000	-18.101208
47975.000000	331.900000	-40.000000	151.000000	-19.401483
47976.000000	330.400000	30.300000	169.000000	-18.346291
47977.000000	171.300000	-73.700000	193.000000	-17.698816
47978.000000	112.900000	47.700000	155.000000	-17.141500
47979.000000	173.000000	-18.200000	160.000000	-19.008172
47980.000000	281.400000	78.600000	201.000000	-18.091991
47981.000000	72.400000	25.300000	139.000000	-20.006517
47982.000000	173.200000	-42.600000	181.000000	-17.392809
47983.000000	108.300000	-66.400000	218.000000	-18.002690
47984.000000	27.400000	-27.600000	204.000000	-17.892997
47985.000000	79.900000	-73.300000	201.000000	-19.814841
47986.000000	12.900000	-66.400000	115.000000	-19.349528
47987.000000	233.400000	36.300000	177.000000	-17.075118
47988.000000	94.100000	-47.700000	203.000000	-17.926182
47989.000000	128.400000	-18.200000	174.000000	-17.979156
47990.000000	126.800000	13.100000	175.000000	-17.138400
47991.000000	184.800000	19.700000	207.000000	-20.357166
47992.000000	26.500000	-6.600000	208.000000	-18.122938
47993.000000	19.700000	-67.300000	181.000000	-18.126944
47994.000000	141.700000	-80.900000	122.000000	-18.609458
47995.000000	33.800000	10.300000	144.000000	-17.874408
47996.000000	240.500000	9.500000	144.000000	-20.952942
47997.000000	205.200000	-20.800000	158.000000	-20.167056
47998.000000	12.800000	-41.100000	214.000000	-18.803297
47999.000000	341.100000	-16.900000	191.000000	-18.516742
48000.000000	329.800000	-22.900000	217.000000	-17.067069
48001.000000	6.200000	-30.700000	191.000000	-18.954415
48002.000000	3.800000	10.500000	98.000000	-19.849481
48003.000000	284.000000	-26.400000	202.000000	-18.590646
48004.000000	139.200000	51.200000	214.000000	-19.009600
48005.000000	318.700000	50.900000	214.000000	-19.738661
48006.000000	48.300000	-10.800000	144.000000	-20.420637
48007.000000	154.900000	31.900000	171.000000	-17.961058
48008.000000	333.600000	-40.800000	93.000000	-19.096824
48009.000000	103.200000	7.100000	166.000000	-17.137187
48010.000000	241.800000	27.900000	182.000000	-21.223961
48011.000000	14.100000	27.700000	163.000000	-20.275944
48012.000000	358.300000	15.900000	169.000000	-17.802353
48013.000000	320.200000	-27.700000	118.000000	-18.026747
48014.000000	27.800000	14.000000	218.000000	-19.635820
48015.000000	148.000000	-15.900000	192.000000	-18.554282
48016.000000	115.700000	-0.800000	202.000000	-18.734007
48017.000000	172.900000	-33.700000	154.000000	-20.810434
48018.000000	57.900000	-57.100000	67.000000	-21.074147
48019.000000	310.900000	11.600000	164.000000	-17.398168
48020.000000	265.500000	64.500000	82.000000	-21.097701
48021.000000	55.800000	21.500000	181.000000	-18.733477
48022.000000	272.200000	28.700000	178.000000	-17.322430
48023.000000	87.900000	38.600000	214.000000	-17.362239
48024.000000	5.400000	26.400000	153.000000	-17.700258
48025.000000	201.600000	-0.400000	55.000000	-17.711353
48026.000000	101.100000	-12.300000	202.000000	-18.871561
48027.000000	301.800000	-35.900000	196.000000	-21.104348
48028.000000	239.200000	-64.500000	105.000000	-17.798468
48029.000000	309.800000	-30.900000	124.000000	-17.410977
48030.000000	218.100000	-26.000000	176.000000	-20.318958
48031.000000	332.300000	7.000000	177.000000	-18.282083
48032.000000	338.000000	-14.600000	212.000000	-18.988409
48033.000000	299.300000	56.000000	109.000000	-18.741684
48034.000000	288.200000	68.400000	213.000000	-20.743002
48035.000000	207.900000	21.600000	150.000000	-17.627264
48036.000000	285.000000	53.600000	153.000000	-21.004552
48037.000000	114.700000	-4.700000	206.000000	-20.143320
48038.000000	242.800000	-41.000000	195.000000	-20.143799
48039.000000	233.100000	38.200000	103.000000	-17.275844
48040.000000	62.700000	19.000000	164.000000	-18.954723
48041.000000	179.200000	-31.600000	184.000000	-17.162568
48042.000000	29.600000	-8.700000	196.000000	-18.344431
48043.000000	223.900000	-43.300000	190.000000	-19.337230
48044.000000	81.800000	4.800000	174.000000	-18.295117
48045.000000	89.100000	-71.000000	139.000000	-19.333973
48046.000000	320.300000	-2.000000	131.000000	-20.061570
48047.000000	45.500000	27.900000	139.000000	-18.035412
48048.000000	148.200000	9.700000	209.000000	-17.114472
48049.000000	11.800000	43.200000	206.000000	-18.844947
48050.000000	181.900000	27.900000	177.000000	-18.371448
48051.000000	14.600000	-60.600000	186.000000	-18.515681
48052.000000	186.600000	45.700000	139.000000	-17.245240
48053.000000	216.300000	11.200000	155.000000	-17.853562
48054.000000	146.700000	-6.100000	120.000000	-17.883735
48055.000000	271.100000	-18.500000	108.000000	-21.087665
48056.000000	137.300000	-4.200000	194.000000	-18.956041
48057.000000	97.500000	28.500000	59.000000	-20.651783
48058.000000	106.600000	7.400000	97.000000	-17.694140
48059.000000	270.300000	-11.300000	185.000000	-19.193497
48060.000000	56.300000	-8.400000	113.000000	-18.759669
48061.000000	295.300000	-12.800000	208.000000	-20.370740
48062.000000	222.700000	5.000000	141.000000	-19.016243
48063.000000	293.900000	35.800000	211.000000	-17.804459
48064.000000	67.300000	27.200000	190.000000	-17.236060
48065.000000	276.500000	-54.800000	189.000000	-17.217752
48066.000000	275.200000	10.000000	110.000000	-19.306365
48067.000000	163.200000	-37.000000	209.000000	-20.552519
48068.000000	346.900000	21.900000	143.000000	-19.539036
48069.000000	112.100000	-2.800000	178.000000	-17.576559
48070.000000	242.300000	-19.700000	186.000000	-19.529503
48071.000000	282.900000	34.600000	194.000000	-18.667381
48072.000000	282.800000	74.600000	217.000000	-18.357235
48073.000000	328.900000	-23.000000	181.000000	-20.481328
48074.000000	92.700000	-22.300000	186.000000	-20.057418
48075.000000	192.400000	-44.900000	149.000000	-17.190058
48076.000000	307.900000	22.600000	199.000000	-20.753747
48077.000000	194.500000	-25.900000	159.000000	-21.639989
48078.000000	44.500000	-16.800000	129.000000	-17.325646
48079.000000	5.500000	43.800000	209.000000	-21.510342
48080.000000	59.300000	8.400000	146.000000	-17.597444
48081.000000	201.200000	31.200000	177.000000	-17.195904
48082.000000	92.600000	-77.900000	156.000000	-18.809430
48083.000000	186.600000	-32.900000	117.000000	-18.946169
48084.000000	160.200000	22.300000	91.000000	-20.295853
48085.000000	7.100000	-25.800000	49.000000	-18.196759
48086.000000	274.700000	71.100000	157.000000	-18.896523
48087.000000	253.100000	39.200000	211.000000	-20.011392
48088.000000	99.700000	6.000000	199.000000	-18.139838
48089.000000	318.100000	77.600000	158.000000	-17.180954
48090.000000	13.600000	42.400000	198.000000	-17.465515
48091.000000	9.900000	-49.600000	166.000000	-17.049599
48092.000000	271.200000	23.900000	132.000000	-21.061916
48093.000000	193.200000	-29.100000	137.000000	-17.896502
48094.000000	72.800000	-42.700000	67.000000	-22.317389
48095.000000	126.400000	-23.000000	168.000000	-20.147931
48096.000000	159.400000	41.600000	186.000000	-18.885537
48097.000000	229.200000	-66.700000	178.000000	-18.139318
48098.000000	182.500000	-54.700000	216.000000	-21.242734
48099.000000	115.700000	-51.600000	102.000000	-17.388042
48100.000000	217.700000	18.300000	137.000000	-20.795018
48101.000000	110.500000	-1.500000	167.000000	-17.805416
48102.000000	146.000000	-59.000000	162.000000	-19.986683
48103.000000	132.300000	-67.200000	120.000000	-18.103618
48104.000000	196.600000	-50.600000	161.000000	-21.470752
48105.000000	131.600000	17.700000	204.000000	-19.366314
48106.000000	47.500000	65.100000	184.000000	-19.781193
48107.000000	89.500000	30.100000	129.000000	-17.751779
48108.000000	65.700000	32.800000	207.000000	-17.617456
48109.000000	14.000000	43.900000	37.000000	-18.173623
48110.000000	147.000000	-17.200000	95.000000	-18.664771
48111.000000	184.200000	-58.800000	144.000000	-21.652376
48112.000000	48.600000	-52.100000	219.000000	-18.618213
48113.000000	171.400000	-18.600000	188.000000	-18.134539
48114.000000	168.800000	50.200000	166.000000	-19.068208
48115.000000	303.500000	50.400000	184.000000	-19.105450
48116.000000	134.500000	-31.500000	141.000000	-20.513576
48117.000000	83.900000	-16.900000	197.000000	-19.954215
48118.000000	174.800000	-69.800000	184.000000	-19.657866
48119.000000	207.900000	-12.700000	202.000000	-18.282060
48120.000000	95.200000	-20.700000	86.000000	-21.412727
48121.000000	234.200000	-68.200000	127.000000	-19.535045
48122.000000	197.300000	2.200000	205.000000	-17.930910
48123.000000	271.100000	-54.600000	136.000000	-17.146492
48124.000000	89.700000	52.600000	214.000000	-20.440818
48125.000000	183.100000	18.200000	187.000000	-17.879481
48126.000000	311.200000	35.900000	200.000000	-17.203665
48127.000000	186.200000	-44.000000	186.000000	-18.938206
48128.000000	176.500000	54.200000	192.000000	-17.364693
48129.000000	299.900000	-23.800000	116.000000	-18.406099
48130.000000	98.600000	16.100000	162.000000	-19.009280
48131.000000	148.400000	82.000000	145.000000	-20.873117
48132.000000	31.400000	-27.500000	174.000000	-21.251808
48133.000000	349.000000	13.800000	126.000000	-18.946391
48134.000000	221.000000	4.600000	180.000000	-18.718925
48135.000000	249.400000	38.800000	209.000000	-18.118325
48136.000000	339.100000	-10.900000	205.000000	-19.635805
48137.000000	314.700000	70.000000	150.000000	-19.662687
48138.000000	141.600000	-24.600000	196.000000	-21.161406
48139.000000	84.300000	-7.100000	215.000000	-19.565392
48140.000000	238.100000	-34.400000	187.000000	-20.946439
48141.000000	183.400000	24.800000	198.000000	-19.794841
48142.000000	208.500000	5.200000	199.000000	-18.749484
48143.000000	55.200000	21.000000	139.000000	-17.216738
48144.000000	268.800000	-35.600000	183.000000	-18.767447
48145.000000	191.100000	-31.700000	143.000000	-18.155831
48146.000000	180.300000	-21.000000	150.000000	-17.600314
48147.000000	31.600000	45.900000	170.000000	-20.402126
48148.000000	235.900000	42.700000	169.000000	-19.206577
48149.000000	273.900000	15.900000	159.000000	-19.635386
48150.000000	106.300000	1.700000	210.000000	-17.507668
48151.000000	59.000000	-3.900000	185.000000	-17.130263
48152.000000	193.400000	-11.200000	209.000000	-20.483632
48153.000000	65.100000	-26.300000	210.000000	-18.182656
48154.000000	66.700000	33.300000	197.000000	-21.930738
48155.000000	180.800000	18.700000	172.000000	-19.835627
48156.000000	37.500000	-69.700000	211.000000	-20.300787
48157.000000	241.600000	22.900000	174.000000	-18.734425
48158.000000	55.500000	16.200000	210.000000	-18.782924
48159.000000	106.800000	-48.200000	101.000000	-19.898344
48160.000000	67.800000	-5.800000	198.000000	-18.746805
48161.000000	201.400000	72.100000	174.000000	-19.601229
48162.000000	171.400000	-20.400000	151.000000	-22.066839
48163.000000	348.800000	-26.900000	174.000000	-17.071717
48164.000000	348.600000	22.100000	205.000000	-21.265969
48165.000000	311.600000	-60.900000	209.000000	-17.149829
48166.000000	178.100000	25.100000	209.000000	-19.844854
48167.000000	328.900000	-70.400000	204.000000	-20.923018
48168.000000	298.800000	-9.200000	47.000000	-19.541939
48169.000000	116.200000	28.800000	133.000000	-18.559147
48170.000000	291.900000	74.600000	195.000000	-17.595569
48171.000000	106.900000	-49.100000	165.000000	-18.692503
48172.000000	171.500000	-66.300000	148.000000	-17.550297
48173.000000	278.800000	61.900000	134.000000	-17.670171
48174.000000	278.100000	31.000000	171.000000	-19.747838
48175.000000	192.400000	34.200000	214.000000	-18.786992
48176.000000	124.400000	-52.500000	160.000000	-18.746520
48177.000000	305.800000	11.000000	198.000000	-17.731411
48178.000000	197.800000	56.000000	217.000000	-18.088404
48179.000000	185.100000	27.900000	180.000000	-17.607987
48180.000000	34.100000	-4.200000	196.000000	-17.743553
48181.000000	195.800000	36.900000	176.000000	-17.620674
48182.000000	89.400000	-3.500000	182.000000	-18.978486
48183.000000	175.700000	-31.800000	88.000000	-18.126298
48184.000000	176.100000	-69.300000	96.000000	-19.838992
48185.000000	105.000000	-4.100000	147.000000	-17.785796
48186.000000	160.300000	53.600000	189.000000	-20.593933
48187.000000	189.600000	-59.900000	182.000000	-17.685470
48188.000000	188.700000	-8.400000	119.000000	-18.687366
48189.000000	160.300000	-7.700000	54.000000	-18.340373
48190.000000	272.000000	49.300000	104.000000	-18.757867
48191.000000	64.100000	24.900000	217.000000	-19.409111
48192.000000	253.800000	-36.100000	163.000000	-20.784899
48193.000000	94.400000	-33.600000	202.000000	-17.799023
48194.000000	7.200000	-64.800000	143.000000	-18.171504
48195.000000	127.600000	34.100000	148.000000	-17.126232
48196.000000	61.200000	-43.300000	216.000000	-17.040461
48197.000000	176.100000	65.200000	207.000000	-17.571387
48198.000000	17.500000	-7.800000	179.000000	-19.557464
48199.000000	247.200000	0.900000	181.000000	-20.035807
48200.000000	6.000000	30.600000	183.000000	-17.747918
48201.000000	230.700000	5.600000	187.000000	-19.955059
48202.000000	202.400000	27.400000	196.000000	-22.175112
48203.000000	44.200000	-0.900000	85.000000	-18.654367
48204.000000	113.500000	-46.000000	189.000000	-19.714748
48205.000000	135.400000	10.200000	137.000000	-18.155007
48206.000000	154.500000	-27.500000	174.000000	-18.003930
48207.000000	54.700000	-15.900000	75.000000	-17.554307
48208.000000	282.100000	-33.600000	209.000000	-17.548126
48209.000000	19.000000	-2.600000	213.000000	-21.239763
48210.000000	338.400000	-50.400000	183.000000	-19.173525
48211.000000	57.500000	9.200000	188.000000	-20.429364
48212.000000	219.600000	-7.600000	143.000000	-21.051450
48213.000000	268.900000	3.400000	191.000000	-17.415862
48214.000000	119.200000	83.600000	202.000000	-18.389376
48215.000000	229.100000	-20.600000	216.000000	-18.638461
48216.000000	160.900000	56.100000	60.000000	-18.344819
48217.000000	4.700000	29.000000	174.000000	-17.708917
48218.000000	198.300000	-27.000000	218.000000	-22.609435
48219.000000	40.700000	22.700000	213.000000	-21.425415
48220.000000	265.200000	-41.900000	141.000000	-18.476881
48221.000000	187.000000	34.100000	156.000000	-20.320595
48222.000000	334.200000	-25.400000	217.000000	-18.905265
48223.000000	218.100000	-48.600000	63.000000	-20.569269
48224.000000	268.700000	-2.800000	131.000000	-21.534209
48225.000000	70.500000	-21.600000	191.000000	-17.714061
48226.000000	326.400000	2.700000	175.000000	-20.945333
48227.000000	155.400000	-51.000000	199.000000	-18.912559
48228.000000	40.600000	15.300000	44.000000	-17.533984
48229.000000	270.600000	11.000000	169.000000	-17.488050
48230.000000	147.700000	35.400000	119.000000	-20.405529
48231.000000	303.600000	-22.400000	188.000000	-18.204277
48232.000000	359.000000	-22.700000	167.000000	-19.439918
48233.000000	101.500000	4.800000	73.000000	-19.216378
48234.000000	11.900000	30.300000	218.000000	-17.575835
48235.000000	194.900000	-44.000000	147.000000	-18.564199
48236.000000	38.600000	88.400000	207.000000	-17.994049
48237.000000	239.400000	57.200000	186.000000	-17.974255
48238.000000	313.000000	-71.600000	215.000000	-17.567721
48239.000000	278.600000	-13.000000	143.000000	-19.481084
48240.000000	351.000000	19.600000	171.000000	-19.463928
48241.000000	94.600000	36.700000	158.000000	-19.277232
48242.000000	110.700000	61.900000	154.000000	-18.477272
48243.000000	353.800000	3.100000	184.000000	-17.367936
48244.000000	148.900000	2.400000	166.000000	-18.129714
48245.000000	22.800000	-35.000000	182.000000	-19.022735
48246.000000	312.100000	0.400000	154.000000	-20.935125
48247.000000	169.700000	22.400000	182.000000	-19.533525
48248.000000	65.400000	-55.500000	187.000000	-18.194512
48249.000000	298.000000	4.700000	122.000000	-17.235086
48250.000000	89.400000	-25.500000	104.000000	-17.340048
48251.000000	121.200000	-47.600000	207.000000	-20.830413
48252.000000	118.900000	-48.100000	67.000000	-18.642439
48253.000000	232.200000	-27.100000	188.000000	-17.477375
48254.000000	90.800000	-55.600000	178.000000	-17.741310
48255.000000	101.500000	14.200000	142.000000	-19.304139
48256.000000	24.600000	-21.800000	201.000000	-18.866224
48257.000000	204.300000	63.900000	182.000000	-20.893379
48258.000000	118.700000	-6.100000	193.000000	-17.583170
48259.000000	103.500000	18.600000	186.000000	-19.036264
48260.000000	285.000000	59.000000	141.000000	-20.057609
48261.000000	164.800000	-28.500000	216.000000	-19.189183
48262.000000	193.900000	-30.100000	219.000000	-21.186897
48263.000000	77.200000	-36.700000	191.000000	-17.121958
48264.000000	189.100000	7.600000	164.000000	-18.263100
48265.000000	355.100000	-5.100000	218.000000	-17.701534
48266.000000	184.300000	9.100000	124.000000	-20.703525
48267.000000	126.500000	-44.500000	156.000000	-18.480143
48268.000000	190.900000	26.000000	162.000000	-18.998374
48269.000000	272.900000	0.600000	111.000000	-17.705145
48270.000000	212.100000	4.100000	196.000000	-19.777489
48271.000000	226.400000	47.800000	105.000000	-18.954355
48272.000000	170.400000	10.000000	24.000000	-18.906735
48273.000000	302.400000	-35.500000	100.000000	-19.530586
48274.000000	322.600000	6.100000	63.000000	-19.975754
48275.000000	61.100000	58.100000	217.000000	-17.940651
48276.000000	266.700000	65.200000	217.000000	-18.988517
48277.000000	199.100000	-13.600000	137.000000	-17.565316
48278.000000	210.200000	15.600000	218.000000	-18.642759
48279.000000	291.800000	76.800000	206.000000	-19.832474
48280.000000	89.600000	-4.700000	88.000000	-19.234042
48281.000000	193.200000	-7.400000	180.000000	-17.822991
48282.000000	308.600000	-44.700000	219.000000	-19.320755
48283.000000	130.900000	62.200000	180.000000	-20.801010
48284.000000	2.400000	73.400000	180.000000	-17.334377
48285.000000	92.800000	-51.800000	179.000000	-17.363507
48286.000000	342.200000	-77.000000	181.000000	-20.201154
48287.000000	110.700000	66.700000	199.000000	-18.791492
48288.000000	348.100000	-33.500000	179.000000	-17.891442
48289.000000	264.400000	62.300000	163.000000	-17.288006
48290.000000	289.800000	54.900000	148.000000	-19.085878
48291.000000	99.600000	-10.800000	185.000000	-17.789342
48292.000000	352.800000	69.200000	206.000000	-17.586120
48293.000000	352.400000	-38.900000	183.000000	-18.709137
48294.000000	96.500000	-12.200000	203.000000	-18.983748
48295.000000	43.700000	-26.900000	204.000000	-17.654017
48296.000000	315.300000	-14.900000	68.000000	-19.742172
48297.000000	319.600000	47.100000	115.000000	-19.588099
48298.000000	73.100000	6.100000	201.000000	-18.102499
48299.000000	172.300000	-17.000000	100.000000	-18.546139
48300.000000	44.900000	81.400000	178.000000	-19.683047
48301.000000	312.100000	-43.600000	156.000000	-18.510486
48302.000000	208.200000	-24.300000	176.000000	-17.111610
48303.000000	86.400000	-40.500000	115.000000	-18.351892
48304.000000	291.200000	-25.900000	30.000000	-17.822179
48305.000000	231.400000	43.300000	154.000000	-19.437003
48306.000000	230.300000	-54.000000	141.000000	-17.932024
48307.000000	183.100000	6.500000	206.000000	-17.364873
48308.000000	63.400000	-23.700000	70.000000	-19.466920
48309.000000	142.100000	21.600000	143.000000	-20.118465
48310.000000	209.600000	66.300000	65.000000	-19.837915
48311.000000	2.900000	31.100000	142.000000	-20.673632
48312.000000	305.800000	-56.100000	182.000000	-17.426218
48313.000000	157.300000	35.900000	186.000000	-20.630671
48314.000000	120.000000	7.500000	168.000000	-17.823374
48315.000000	114.300000	-63.000000	198.000000	-17.369472
48316.000000	208.900000	81.600000	202.000000	-20.453404
48317.000000	65.700000	-44.200000	216.000000	-17.441789
48318.000000	23.800000	17.900000	91.000000	-19.970937
48319.000000	168.600000	4.000000	187.000000	-17.739888
48320.000000	101.100000	-7.400000	174.000000	-18.307836
48321.000000	11.100000	81.400000	173.000000	-21.526251
48322.000000	112.400000	25.800000	211.000000	-19.474696
